server,N,syscall,calls,seconds_total,seconds_per_call,errors
server_iouring,7500,madvise,96,0.001563,0.000016281,0
server_iouring,7500,mmap,11,0.000381,0.000034636,0
server_iouring,7500,io_uring_setup,1,0.000201,0.000201000,0
server_iouring,7500,bind,1,0.000124,0.000124000,0
server_iouring,7500,mprotect,4,0.000113,0.000028250,0
server_iouring,7500,rseq,1,0.000056,0.000056000,0
server_iouring,7500,socket,1,0.000051,0.000051000,0
server_iouring,7500,listen,1,0.000043,0.000043000,0
server_iouring,7500,munmap,3,0.000037,0.000012333,0
server_iouring,7500,getrandom,1,0.000033,0.000033000,0
server_iouring,7500,prlimit64,1,0.000032,0.000032000,0
server_iouring,7500,rt_sigaction,1,0.000030,0.000030000,0
server_iouring,7500,fstat,3,0.000028,0.000009333,0
server_iouring,7500,fcntl,2,0.000027,0.000013500,0
server_iouring,7500,set_tid_address,1,0.000026,0.000026000,0
server_iouring,7500,set_robust_list,1,0.000023,0.000023000,0
server_iouring,7500,close,2,0.000022,0.000011000,0
server_iouring,7500,faccessat,1,0.000000,0.000000000,1
server_iouring,7500,openat,2,0.000000,0.000000000,0
server_iouring,7500,read,1,0.000000,0.000000000,0
server_iouring,7500,execve,1,0.000000,0.000000000,0
server_iouring,9000,io_uring_enter,5955,10.359232,0.001739586,0
server_iouring,9000,setsockopt,2977,0.035259,0.000011844,0
server_iouring,9000,write,33,0.002184,0.000066182,0
server_iouring,9000,brk,101,0.001786,0.000017683,0
server_iouring,9000,madvise,96,0.001598,0.000016646,0
server_iouring,9000,mmap,11,0.000266,0.000024182,0
server_iouring,9000,io_uring_setup,1,0.000205,0.000205000,0
server_iouring,9000,bind,1,0.000079,0.000079000,0
server_iouring,9000,mprotect,4,0.000079,0.000019750,0
server_iouring,9000,socket,1,0.000053,0.000053000,0
server_iouring,9000,fcntl,2,0.000046,0.000023000,0
server_iouring,9000,fstat,3,0.000024,0.000008000,0
server_iouring,9000,listen,1,0.000024,0.000024000,0
server_iouring,9000,munmap,3,0.000024,0.000008000,0
server_iouring,9000,set_tid_address,1,0.000020,0.000020000,0
server_iouring,9000,close,2,0.000019,0.000009500,0
server_iouring,9000,set_robust_list,1,0.000019,0.000019000,0
server_iouring,9000,rseq,1,0.000017,0.000017000,0
server_iouring,9000,rt_sigaction,1,0.000015,0.000015000,0
server_iouring,9000,prlimit64,1,0.000015,0.000015000,0
server_iouring,9000,getrandom,1,0.000014,0.000014000,0
server_iouring,9000,faccessat,1,0.000000,0.000000000,1
server_iouring,9000,openat,2,0.000000,0.000000000,0
server_iouring,9000,read,1,0.000000,0.000000000,0
server_iouring,9000,execve,1,0.000000,0.000000000,0
server_iouring,10000,io_uring_enter,6751,10.475279,0.001551663,0
server_iouring,10000,setsockopt,3375,0.037801,0.000011200,0
server_iouring,10000,brk,115,0.002384,0.000020730,0
server_iouring,10000,write,41,0.002305,0.000056220,0
server_iouring,10000,madvise,111,0.001687,0.000015198,0
server_iouring,10000,io_uring_setup,1,0.000439,0.000439000,0
server_iouring,10000,mmap,11,0.000242,0.000022000,0
server_iouring,10000,bind,1,0.000151,0.000151000,0
server_iouring,10000,socket,1,0.000094,0.000094000,0
server_iouring,10000,fcntl,2,0.000055,0.000027500,0
server_iouring,10000,mprotect,4,0.000053,0.000013250,0
server_iouring,10000,munmap,3,0.000052,0.000017333,0
server_iouring,10000,listen,1,0.000048,0.000048000,0
server_iouring,10000,getrandom,1,0.000035,0.000035000,0
server_iouring,10000,rt_sigaction,1,0.000034,0.000034000,0
server_iouring,10000,prlimit64,1,0.000033,0.000033000,0
server_iouring,10000,fstat,3,0.000006,0.000002000,0
server_iouring,10000,faccessat,1,0.000000,0.000000000,1
server_iouring,10000,openat,2,0.000000,0.000000000,0
server_iouring,10000,close,2,0.000000,0.000000000,0
server_iouring,10000,read,1,0.000000,0.000000000,0
server_iouring,10000,set_tid_address,1,0.000000,0.000000000,0
server_iouring,10000,set_robust_list,1,0.000000,0.000000000,0
server_iouring,10000,execve,1,0.000000,0.000000000,0
server_iouring,10000,rseq,1,0.000000,0.000000000,0
